# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=2048
# S_SYNC=200
# N_UP=8
# N_SYNC=2
# N_DOWN=8
# N_SLOTS=54
# MIN_RUN=7
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=1953.125
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
11.131,2,9,12,19,1405.000,641.000,-1.000,0,-1953.125,7.258,-1945.867,-0.039862,-0.047293,0.003716,642.000,160.5000,200.000,1
11.192,0,7,10,17,317.000,1729.000,-1.000,0,-1953.125,0.181,-1952.944,-0.044689,-0.044874,0.000093,1730.000,432.5000,200.000,1
11.259,1,8,11,18,973.000,1073.000,-1.000,0,-1953.125,-4.675,-1957.800,-0.045693,-0.040906,-0.002393,1074.000,268.5000,100.000,0
11.352,0,7,10,17,1163.000,883.000,-1.000,0,-1953.125,-15.053,-1968.178,-0.050777,-0.035363,-0.007707,884.000,221.0000,200.000,1
11.383,3,10,13,20,1575.000,471.000,-1.000,0,-1953.125,-12.485,-1965.610,-0.050632,-0.037847,-0.006392,472.000,118.0000,200.000,1
11.468,1,8,11,18,990.000,1056.000,-1.000,0,-1953.125,15.868,-1937.257,-0.034851,-0.051100,0.008124,1057.000,264.2500,100.000,0
11.617,5,12,15,22,826.000,1220.000,-1.000,0,-1953.125,0.065,-1953.060,-0.043357,-0.043424,0.000033,1221.000,305.2500,100.000,0
11.649,0,7,11,18,694.000,1352.000,-1.000,0,-1953.125,0.557,-1952.568,-0.044808,-0.045378,0.000285,1353.000,338.2500,134.293,0
11.778,0,7,9,16,306.000,1740.000,-1.000,0,-1953.125,-2.317,-1955.442,-0.047558,-0.045186,-0.001186,1741.000,435.2500,200.000,1
11.806,2,9,31,38,1080.000,967.000,-0.500,1,0.000,-8.989,-8.989,-0.054120,-0.044916,-0.004602,967.500,241.8750,90.393,0
11.863,3,10,13,20,75.000,1971.000,-1.000,0,-1953.125,0.653,-1952.472,-0.044794,-0.045462,0.000334,1972.000,493.0000,200.000,1
11.892,0,7,8,15,777.000,1269.000,-1.000,0,-1953.125,12.577,-1940.548,-0.037332,-0.050212,0.006440,1270.000,317.5000,,
12.085,2,9,12,19,951.000,1095.000,-1.000,0,-1953.125,-4.439,-1957.564,-0.046134,-0.041588,-0.002273,1096.000,274.0000,100.000,0
12.157,4,11,14,21,1507.000,539.000,-1.000,0,-1953.125,-7.561,-1960.686,-0.048557,-0.040815,-0.003871,540.000,135.0000,200.000,1
12.251,7,14,16,23,987.000,1060.000,-0.500,1,-1953.125,10.081,-1943.044,-0.045360,-0.055682,0.005161,1060.500,265.1250,200.000,1
12.342,2,9,12,19,344.000,1702.000,-1.000,0,-1953.125,-0.089,-1953.214,-0.045180,-0.045089,-0.000046,1703.000,425.7500,200.000,1
12.403,3,10,13,20,1882.000,164.000,-1.000,0,-1953.125,0.423,-1952.702,-0.044794,-0.045227,0.000216,165.000,41.2500,200.000,1
12.432,0,7,8,15,666.000,1380.000,-1.000,0,-1953.125,1.687,-1951.438,-0.043353,-0.045080,0.000864,1381.000,345.2500,,
12.490,4,11,14,21,1280.000,766.000,-1.000,0,-1953.125,-2.812,-1955.937,-0.045162,-0.042282,-0.001440,767.000,191.7500,200.000,1
12.518,1,8,11,18,1028.000,1018.000,-1.000,0,-1953.125,-7.092,-1960.217,-0.047436,-0.040173,-0.003631,1019.000,254.7500,200.000,1
12.546,0,7,9,16,1026.000,1020.000,-1.000,0,-1953.125,-6.068,-1959.193,-0.045246,-0.039032,-0.003107,1021.000,255.2500,200.000,1
13.934,0,7,9,16,1044.000,1002.000,-1.000,0,-1953.125,7.961,-1945.164,-0.044816,-0.052968,0.004076,1003.000,250.7500,200.000,1
13.963,0,7,9,16,2026.000,20.000,-1.000,0,-1953.125,0.285,-1952.840,-0.044782,-0.045075,0.000146,21.000,5.2500,200.000,1
13.992,0,7,9,16,2026.000,20.000,-1.000,0,-1953.125,-0.136,-1953.261,-0.045131,-0.044992,-0.000069,21.000,5.2500,200.000,1
14.132,10,17,20,27,202.000,1844.000,-1.000,0,-1953.125,0.856,-1952.269,-0.044681,-0.045557,0.000438,1845.000,461.2500,200.000,1
14.392,2,9,12,19,1589.000,457.000,-1.000,0,-1953.125,7.952,-1945.173,-0.039796,-0.047939,0.004071,458.000,114.5000,200.000,1
14.419,0,7,8,15,433.000,1613.000,-1.000,0,-1953.125,6.648,-1946.477,-0.040836,-0.047644,0.003404,1614.000,403.5000,,
14.512,4,11,14,21,1143.000,903.000,-1.000,0,-1953.125,1.990,-1951.135,-0.042458,-0.044495,0.001019,904.000,226.0000,200.000,1
14.540,4,11,14,21,1143.000,903.000,-1.000,0,-1953.125,-2.162,-1955.287,-0.046217,-0.044003,-0.001107,904.000,226.0000,200.000,1
14.581,4,11,14,21,1143.000,903.000,-1.000,0,-1953.125,-3.162,-1956.287,-0.045616,-0.042378,-0.001619,904.000,226.0000,200.000,1
14.611,4,11,14,21,1143.000,903.000,-1.000,0,-1953.125,-5.081,-1958.206,-0.046812,-0.041609,-0.002602,904.000,226.0000,200.000,1
14.640,4,11,14,21,1389.000,657.000,-1.000,0,-1953.125,-7.118,-1960.243,-0.047982,-0.040693,-0.003645,658.000,164.5000,200.000,1
14.675,4,11,14,21,49.000,1997.000,-1.000,0,-1953.125,-0.079,-1953.204,-0.045044,-0.044963,-0.000041,1998.000,499.5000,200.000,1
14.770,5,12,15,22,1226.000,820.000,-1.000,0,-1953.125,20.598,-1932.527,-0.032580,-0.053672,0.010546,821.000,205.2500,200.000,1
14.925,5,12,15,22,1730.000,316.000,-1.000,0,-1953.125,2.775,-1950.350,-0.042783,-0.045625,0.001421,317.000,79.2500,200.000,1
14.980,3,10,13,20,1146.000,900.000,-1.000,0,-1953.125,-1.477,-1954.602,-0.044657,-0.043144,-0.000756,901.000,225.2500,200.000,1
15.013,0,7,10,17,58.000,1988.000,-1.000,0,-1953.125,0.023,-1953.102,-0.044935,-0.044959,0.000012,1989.000,497.2500,200.000,1
15.163,3,10,13,20,465.000,1581.000,-1.000,0,-1953.125,16.950,-1936.175,-0.035110,-0.052466,0.008678,1582.000,395.5000,100.500,0
15.190,12,19,22,29,1219.000,827.000,-1.000,0,-1953.125,17.542,-1935.583,-0.034506,-0.052470,0.008982,828.000,207.0000,200.000,1
15.421,0,7,10,17,1147.000,899.000,-1.000,0,-1953.125,-4.982,-1958.107,-0.046583,-0.041481,-0.002551,900.000,225.0000,200.000,1
15.450,0,7,10,17,1147.000,899.000,-1.000,0,-1953.125,-7.461,-1960.586,-0.047794,-0.040154,-0.003820,900.000,225.0000,200.000,1
15.478,0,7,10,17,1147.000,899.000,-1.000,0,-1953.125,-11.488,-1964.613,-0.050023,-0.038259,-0.005882,900.000,225.0000,200.000,1
15.506,0,7,10,17,1147.000,899.000,-1.000,0,-1953.125,-13.288,-1966.413,-0.050248,-0.036641,-0.006803,900.000,225.0000,200.000,1
15.652,0,7,9,16,28.000,2018.000,-1.000,0,-1953.125,0.189,-1952.936,-0.045041,-0.045235,0.000097,2019.000,504.7500,200.000,1
15.966,5,12,15,22,156.000,1890.000,-1.000,0,-1953.125,0.617,-1952.508,-0.045225,-0.045857,0.000316,1891.000,472.7500,200.000,1
15.995,1,8,11,18,1460.000,587.000,-0.500,1,-1953.125,0.040,-1953.085,-0.045440,-0.045481,0.000020,587.500,146.8750,198.000,0
16.108,6,13,16,23,45.000,2001.000,-1.000,0,-1953.125,-0.397,-1953.522,-0.046350,-0.045943,-0.000203,2002.000,500.5000,200.000,1
16.137,5,12,15,22,173.000,1873.000,-1.000,0,-1953.125,-0.383,-1953.508,-0.045454,-0.045062,-0.000196,1874.000,468.5000,200.000,1
16.166,4,11,14,21,1061.000,985.000,-1.000,0,-1953.125,4.233,-1948.892,-0.041888,-0.046223,0.002167,986.000,246.5000,200.000,1
16.197,4,11,14,21,1061.000,985.000,-1.000,0,-1953.125,1.358,-1951.767,-0.043552,-0.044942,0.000695,986.000,246.5000,200.000,1
16.226,1,8,11,18,583.000,1463.000,-1.000,0,-1953.125,-0.754,-1953.879,-0.044745,-0.043973,-0.000386,1464.000,366.0000,100.000,0
16.256,0,7,9,16,1541.000,505.000,-1.000,0,-1953.125,-2.832,-1955.957,-0.045736,-0.042836,-0.001450,506.000,126.5000,200.000,1
16.344,4,11,13,20,429.000,1617.000,-1.000,0,-1953.125,-4.711,-1957.836,-0.044845,-0.040021,-0.002412,1618.000,404.5000,200.000,1
16.372,0,7,9,16,521.000,1525.000,-1.000,0,-1953.125,-7.120,-1960.245,-0.044904,-0.037614,-0.003645,1526.000,381.5000,200.000,1
16.579,0,7,11,18,1142.000,904.000,-1.000,0,-1953.125,3.523,-1949.602,-0.041564,-0.045171,0.001804,905.000,226.2500,200.000,1
16.665,4,11,14,21,1364.000,682.000,-1.000,0,-1953.125,-4.104,-1957.229,-0.046744,-0.042542,-0.002101,683.000,170.7500,200.000,1
16.694,0,7,10,17,224.000,1822.000,-1.000,0,-1953.125,0.046,-1953.079,-0.045325,-0.045372,0.000024,1823.000,455.7500,200.000,1
16.840,7,14,35,42,1823.000,223.000,-1.000,0,-1953.125,5.351,-1947.774,-0.042107,-0.047586,0.002740,224.000,56.0000,105.379,0
16.868,5,12,15,22,1209.000,837.000,-1.000,0,-1953.125,18.733,-1934.392,-0.033233,-0.052416,0.009591,838.000,209.5000,200.000,1
16.895,2,9,12,19,1419.000,627.000,-1.000,0,-1953.125,11.129,-1941.996,-0.038341,-0.049737,0.005698,628.000,157.0000,200.000,1
17.129,4,11,14,21,1497.000,549.000,-1.000,0,-1953.125,-6.832,-1959.957,-0.048259,-0.041262,-0.003498,550.000,137.5000,200.000,1
17.157,3,10,13,20,1357.000,689.000,-1.000,0,-1953.125,-10.912,-1964.037,-0.049812,-0.038638,-0.005587,690.000,172.5000,200.000,1
17.186,6,13,15,22,511.000,1535.000,-1.000,0,-1953.125,-6.947,-1960.072,-0.045810,-0.038696,-0.003557,1536.000,384.0000,200.000,1
17.216,3,10,13,20,1179.000,867.000,-1.000,0,-1953.125,-18.719,-1971.844,-0.054251,-0.035083,-0.009584,868.000,217.0000,200.000,1
17.284,3,10,13,20,1178.000,868.000,-1.000,0,-1953.125,19.161,-1933.964,-0.033662,-0.053282,0.009810,869.000,217.2500,200.000,1
17.315,2,9,12,19,1428.000,618.000,-1.000,0,-1953.125,13.533,-1939.592,-0.037466,-0.051324,0.006929,619.000,154.7500,200.000,1
17.373,0,7,10,17,922.000,1124.000,-1.000,0,-1953.125,9.915,-1943.210,-0.038771,-0.048924,0.005077,1125.000,281.2500,100.000,0
17.429,0,7,10,17,480.000,1566.000,-1.000,0,-1953.125,2.131,-1950.994,-0.043111,-0.045293,0.001091,1567.000,391.7500,100.000,0
17.800,4,11,14,21,1215.000,831.000,-1.000,0,-1953.125,6.995,-1946.130,-0.040612,-0.047775,0.003581,832.000,208.0000,200.000,1
17.839,0,7,10,17,1755.000,291.000,-1.000,0,-1953.125,1.309,-1951.816,-0.044003,-0.045343,0.000670,292.000,73.0000,200.000,1
17.960,4,11,14,21,1785.000,261.000,-1.000,0,-1953.125,-3.103,-1956.228,-0.046335,-0.043157,-0.001589,262.000,65.5000,200.000,1
17.989,0,7,9,16,333.000,1713.000,-1.000,0,-1953.125,-2.193,-1955.318,-0.047425,-0.045180,-0.001123,1714.000,428.5000,200.000,1
18.049,4,11,14,21,1105.000,941.000,-1.000,0,-1953.125,-18.758,-1971.883,-0.053380,-0.034172,-0.009604,942.000,235.5000,200.000,1
18.080,3,10,13,20,1017.000,1030.000,-0.500,1,0.000,-0.106,-0.106,-0.044791,-0.044683,-0.000054,1030.500,257.6250,199.500,1
18.111,0,7,8,15,488.000,1558.000,-1.000,0,-1953.125,14.370,-1938.755,-0.037836,-0.052551,0.007357,1559.000,389.7500,,
18.141,0,7,8,15,488.000,1558.000,-1.000,0,-1953.125,10.127,-1942.998,-0.039318,-0.049688,0.005185,1559.000,389.7500,,
18.204,0,7,10,17,1056.000,990.000,-1.000,0,-1953.125,10.182,-1942.943,-0.037565,-0.047991,0.005213,991.000,247.7500,200.000,1
18.307,4,11,14,21,168.000,1878.000,-1.000,0,-1953.125,-0.722,-1953.847,-0.045722,-0.044983,-0.000369,1879.000,469.7500,200.000,1
18.469,2,9,12,19,1872.000,174.000,-1.000,0,-1953.125,-3.490,-1956.615,-0.047149,-0.043575,-0.001787,175.000,43.7500,200.000,1
18.532,6,13,16,23,1415.000,631.000,-1.000,0,-1953.125,15.699,-1937.426,-0.035916,-0.051992,0.008038,632.000,158.0000,200.000,1
18.562,1,8,11,18,915.000,1131.000,-1.000,0,-1953.125,15.921,-1937.204,-0.035336,-0.051640,0.008152,1132.000,283.0000,100.000,0
18.655,1,8,11,18,1543.000,503.000,-1.000,0,-1953.125,3.264,-1949.861,-0.042166,-0.045509,0.001671,504.000,126.0000,200.000,1
18.902,5,12,15,22,1435.000,611.000,-1.000,0,-1953.125,-15.561,-1968.686,-0.051869,-0.035935,-0.007967,612.000,153.0000,200.000,1
18.971,0,7,9,16,1572.000,474.000,-1.000,0,-1953.125,4.782,-1948.343,-0.045212,-0.050108,0.002448,475.000,118.7500,200.000,1
18.998,0,7,9,16,1572.000,474.000,-1.000,0,-1953.125,3.261,-1949.864,-0.045402,-0.048742,0.001670,475.000,118.7500,200.000,1
19.056,3,10,13,20,1146.000,900.000,-1.000,0,-1953.125,5.900,-1947.225,-0.040614,-0.046655,0.003021,901.000,225.2500,200.000,1
19.178,4,11,14,21,2038.000,8.000,-1.000,0,-1953.125,-0.334,-1953.459,-0.045373,-0.045031,-0.000171,9.000,2.2500,200.000,1
19.211,2,9,12,19,1718.000,328.000,-1.000,0,-1953.125,-3.556,-1956.681,-0.046637,-0.042996,-0.001821,329.000,82.2500,200.000,1
19.301,0,7,10,17,150.000,1896.000,-1.000,0,-1953.125,-0.758,-1953.883,-0.044737,-0.043962,-0.000388,1897.000,474.2500,200.000,1
19.365,2,9,12,19,1847.000,199.000,-1.000,0,-1953.125,4.117,-1949.008,-0.042836,-0.047052,0.002108,200.000,50.0000,200.000,1
19.461,4,11,14,21,1085.000,961.000,-1.000,0,-1953.125,8.558,-1944.567,-0.039302,-0.048066,0.004382,962.000,240.5000,200.000,1
19.518,5,12,15,22,281.000,1765.000,-1.000,0,-1953.125,0.109,-1953.016,-0.044871,-0.044982,0.000056,1766.000,441.5000,200.000,1
19.585,3,10,13,20,1329.000,717.000,-1.000,0,-1953.125,-4.067,-1957.192,-0.046072,-0.041907,-0.002082,718.000,179.5000,200.000,1
19.620,0,7,10,17,1869.000,177.000,-1.000,0,-1953.125,-1.227,-1954.352,-0.045097,-0.043841,-0.000628,178.000,44.5000,200.000,1
19.655,0,7,10,17,1869.000,177.000,-1.000,0,-1953.125,-4.660,-1957.785,-0.046375,-0.041603,-0.002386,178.000,44.5000,200.000,1
19.686,9,16,19,26,1823.000,223.000,-1.000,0,-1953.125,-3.796,-1956.921,-0.046593,-0.042707,-0.001943,224.000,56.0000,200.000,1
19.776,3,10,13,20,462.000,1584.000,-1.000,0,-1953.125,13.069,-1940.056,-0.036493,-0.049876,0.006691,1585.000,396.2500,100.000,0
19.830,1,8,11,18,634.000,1412.000,-1.000,0,-1953.125,11.011,-1942.114,-0.037613,-0.048888,0.005638,1413.000,353.2500,100.000,0
19.885,0,7,9,16,1730.000,316.000,-1.000,0,-1953.125,0.237,-1952.888,-0.045010,-0.045252,0.000121,317.000,79.2500,200.000,1
19.916,0,7,9,16,1730.000,316.000,-1.000,0,-1953.125,0.207,-1952.918,-0.044946,-0.045158,0.000106,317.000,79.2500,200.000,1
19.943,0,7,9,16,1730.000,316.000,-1.000,0,-1953.125,0.572,-1952.553,-0.044975,-0.045561,0.000293,317.000,79.2500,200.000,1
19.970,0,7,9,16,1730.000,316.000,-1.000,0,-1953.125,-0.637,-1953.762,-0.044694,-0.044041,-0.000326,317.000,79.2500,200.000,1
20.000,0,7,9,16,1730.000,316.000,-1.000,0,-1953.125,-1.503,-1954.628,-0.046553,-0.045014,-0.000769,317.000,79.2500,200.000,1
20.180,2,9,10,17,905.000,1141.000,-1.000,0,-1953.125,22.197,-1930.928,-0.031637,-0.054367,0.011365,1142.000,285.5000,,
20.207,0,7,10,17,905.000,1141.000,-1.000,0,-1953.125,19.651,-1933.474,-0.033476,-0.053598,0.010061,1142.000,285.5000,100.000,0
20.290,4,11,14,21,849.000,1197.000,-1.000,0,-1953.125,8.573,-1944.552,-0.038723,-0.047502,0.004390,1198.000,299.5000,100.000,0
20.321,4,11,14,21,849.000,1197.000,-1.000,0,-1953.125,5.285,-1947.840,-0.040896,-0.046307,0.002706,1198.000,299.5000,100.000,0
20.348,4,11,14,21,849.000,1197.000,-1.000,0,-1953.125,0.913,-1952.212,-0.042450,-0.043385,0.000468,1198.000,299.5000,100.000,0
20.375,4,11,14,21,849.000,1197.000,-1.000,0,-1953.125,0.029,-1953.096,-0.043905,-0.043934,0.000015,1198.000,299.5000,100.000,0
20.406,4,11,14,21,849.000,1197.000,-1.000,0,-1953.125,-1.272,-1954.397,-0.045288,-0.043985,-0.000651,1198.000,299.5000,100.000,0
20.495,16,23,26,33,1145.000,901.000,-1.000,0,-1953.125,-12.668,-1965.793,-0.050327,-0.037355,-0.006486,902.000,225.5000,200.000,1
20.622,0,7,11,18,1660.000,386.000,-1.000,0,-1953.125,6.688,-1946.437,-0.039280,-0.046128,0.003424,387.000,96.7500,199.333,1
20.743,4,11,14,21,1344.000,702.000,-1.000,0,-1953.125,4.360,-1948.765,-0.041284,-0.045748,0.002232,703.000,175.7500,200.000,1
20.858,1,8,11,18,806.000,1240.000,-1.000,0,-1953.125,-5.879,-1959.004,-0.046216,-0.040196,-0.003010,1241.000,310.2500,100.000,0
21.062,5,12,15,22,967.000,1079.000,-1.000,0,-1953.125,15.052,-1938.073,-0.035741,-0.051154,0.007707,1080.000,270.0000,100.000,0
21.384,3,10,13,20,1587.000,459.000,-1.000,0,-1953.125,-9.892,-1963.017,-0.049751,-0.039621,-0.005065,460.000,115.0000,200.000,1
21.415,3,10,13,20,14.000,2031.000,-1.500,1,-3906.250,0.172,-3906.078,-0.044906,-0.045083,0.000088,2032.500,508.1250,201.000,1
21.444,4,11,14,21,632.000,1414.000,-1.000,0,-1953.125,18.228,-1934.897,-0.033892,-0.052558,0.009333,1415.000,353.7500,100.000,0
21.477,0,7,8,15,830.000,1216.000,-1.000,0,-1953.125,16.935,-1936.190,-0.034788,-0.052130,0.008671,1217.000,304.2500,,
21.538,3,10,13,20,1040.000,1006.000,-1.000,0,-1953.125,8.149,-1944.976,-0.038255,-0.046600,0.004172,1007.000,251.7500,200.000,1
21.568,1,8,11,18,1284.000,762.000,-1.000,0,-1953.125,5.764,-1947.361,-0.040936,-0.046838,0.002951,763.000,190.7500,200.000,1
21.625,3,10,13,20,886.000,1160.000,-1.000,0,-1953.125,0.730,-1952.395,-0.043517,-0.044264,0.000374,1161.000,290.2500,100.000,0
21.829,24,31,34,41,1338.000,709.000,-0.500,1,-1953.125,0.552,-1952.573,-0.044684,-0.045249,0.000282,709.500,177.3750,198.500,0
21.859,1,8,11,18,1705.000,341.000,-1.000,0,-1953.125,8.064,-1945.061,-0.040617,-0.048874,0.004129,342.000,85.5000,200.000,1
21.941,4,11,14,21,557.000,1489.000,-1.000,0,-1953.125,7.898,-1945.227,-0.039495,-0.047582,0.004044,1490.000,372.5000,100.000,0
21.969,0,7,10,17,1931.000,115.000,-1.000,0,-1953.125,0.191,-1952.934,-0.044645,-0.044841,0.000098,116.000,29.0000,200.000,1
21.999,0,7,9,16,507.000,1539.000,-1.000,0,-1953.125,0.264,-1952.861,-0.045179,-0.045450,0.000135,1540.000,385.0000,200.000,1
22.031,0,7,10,17,507.000,1539.000,-1.000,0,-1953.125,0.357,-1952.768,-0.044626,-0.044992,0.000183,1540.000,385.0000,200.000,1
22.060,0,7,9,16,507.000,1539.000,-1.000,0,-1953.125,-0.591,-1953.716,-0.044493,-0.043888,-0.000303,1540.000,385.0000,200.000,1
22.089,0,7,10,17,507.000,1539.000,-1.000,0,-1953.125,0.191,-1952.934,-0.045286,-0.045481,0.000098,1540.000,385.0000,200.000,1
22.185,4,11,14,21,2043.000,3.000,-1.000,0,-1953.125,-0.082,-1953.207,-0.044700,-0.044615,-0.000042,4.000,1.0000,200.000,1
22.216,2,9,11,18,515.000,1531.000,-1.000,0,-1953.125,-7.401,-1960.526,-0.044730,-0.037151,-0.003789,1532.000,383.0000,200.000,1
22.245,1,8,11,18,1901.000,145.000,-1.000,0,-1953.125,-3.060,-1956.185,-0.047097,-0.043963,-0.001567,146.000,36.5000,200.000,1
22.327,6,13,16,23,1622.000,424.000,-1.000,0,-1953.125,7.169,-1945.956,-0.040132,-0.047473,0.003671,425.000,106.2500,200.000,1
22.353,3,10,13,20,126.000,1920.000,-1.000,0,-1953.125,-0.130,-1953.255,-0.044663,-0.044530,-0.000066,1921.000,480.2500,200.000,1
22.381,3,10,13,20,126.000,1920.000,-1.000,0,-1953.125,-0.163,-1953.288,-0.044818,-0.044651,-0.000083,1921.000,480.2500,200.000,1
22.408,3,10,13,20,126.000,1920.000,-1.000,0,-1953.125,0.261,-1952.864,-0.044104,-0.044372,0.000134,1921.000,480.2500,200.000,1
22.435,3,10,13,20,126.000,1920.000,-1.000,0,-1953.125,0.128,-1952.997,-0.044789,-0.044920,0.000065,1921.000,480.2500,200.000,1
22.465,3,10,13,20,126.000,1920.000,-1.000,0,-1953.125,0.171,-1952.954,-0.044571,-0.044747,0.000088,1921.000,480.2500,200.000,1
22.495,3,10,13,20,126.000,1920.000,-1.000,0,-1953.125,-0.623,-1953.748,-0.045179,-0.044541,-0.000319,1921.000,480.2500,200.000,1
22.521,3,10,13,20,126.000,1920.000,-1.000,0,-1953.125,-0.226,-1953.351,-0.044664,-0.044433,-0.000116,1921.000,480.2500,200.000,1
22.549,3,10,13,20,126.000,1920.000,-1.000,0,-1953.125,0.335,-1952.790,-0.044010,-0.044353,0.000172,1921.000,480.2500,200.000,1
22.576,3,10,13,20,126.000,1920.000,-1.000,0,-1953.125,0.065,-1953.060,-0.044683,-0.044750,0.000033,1921.000,480.2500,200.000,1
22.604,1,8,11,18,1668.000,378.000,-1.000,0,-1953.125,-7.340,-1960.465,-0.047976,-0.040460,-0.003758,379.000,94.7500,200.000,1
22.632,1,8,11,18,1668.000,378.000,-1.000,0,-1953.125,-8.979,-1962.104,-0.048793,-0.039598,-0.004597,379.000,94.7500,200.000,1
22.660,2,9,30,37,1668.000,379.000,-0.500,1,-1953.125,0.685,-1952.440,-0.044494,-0.045196,0.000351,379.500,94.8750,46.610,0
22.688,1,8,11,18,1667.000,379.000,-1.000,0,-1953.125,9.568,-1943.557,-0.038764,-0.048562,0.004899,380.000,95.0000,200.000,1
22.716,1,8,11,18,1667.000,379.000,-1.000,0,-1953.125,7.983,-1945.142,-0.039672,-0.047847,0.004087,380.000,95.0000,200.000,1
22.744,1,8,11,18,1667.000,379.000,-1.000,0,-1953.125,6.413,-1946.712,-0.040639,-0.047206,0.003283,380.000,95.0000,200.000,1
22.772,1,8,11,18,1667.000,379.000,-1.000,0,-1953.125,5.369,-1947.756,-0.040955,-0.046453,0.002749,380.000,95.0000,200.000,1
22.801,1,8,11,18,1667.000,379.000,-1.000,0,-1953.125,3.273,-1949.852,-0.042078,-0.045430,0.001676,380.000,95.0000,200.000,1
22.830,1,8,10,17,361.000,1685.000,-1.000,0,-1953.125,0.985,-1952.140,-0.044577,-0.045586,0.000504,1686.000,421.5000,200.000,1
22.859,0,7,10,17,147.000,1899.000,-1.000,0,-1953.125,0.386,-1952.739,-0.044522,-0.044918,0.000198,1900.000,475.0000,200.000,1
22.886,0,7,8,15,693.000,1353.000,-1.000,1,-1953.125,-1.196,-1954.321,-0.043954,-0.042730,-0.000612,1354.000,338.5000,,
23.056,5,12,14,21,955.000,1091.000,-1.000,0,-1953.125,-11.931,-1965.056,-0.044594,-0.032376,-0.006109,1092.000,273.0000,200.000,1
23.086,5,12,32,39,955.000,1092.000,-0.500,1,-1953.125,9.811,-1943.314,-0.044688,-0.054734,0.005023,1092.500,273.1250,52.450,0
23.117,4,11,14,21,954.000,1092.000,-1.000,0,-1953.125,21.157,-1931.968,-0.031001,-0.052666,0.010832,1093.000,273.2500,100.000,0
23.146,4,11,14,21,954.000,1092.000,-1.000,0,-1953.125,16.775,-1936.350,-0.033663,-0.050840,0.008589,1093.000,273.2500,100.000,0
23.176,2,9,12,19,480.000,1566.000,-1.000,0,-1953.125,9.562,-1943.563,-0.038306,-0.048097,0.004896,1567.000,391.7500,100.000,0
23.210,0,7,8,15,500.000,1546.000,-1.000,0,-1953.125,6.844,-1946.281,-0.040248,-0.047256,0.003504,1547.000,386.7500,,
23.271,7,14,17,24,24.000,2022.000,-1.000,0,-1953.125,-0.096,-1953.221,-0.044323,-0.044225,-0.000049,2023.000,505.7500,200.000,1
23.300,2,9,12,19,1868.000,178.000,-1.000,0,-1953.125,-0.930,-1954.055,-0.044158,-0.043206,-0.000476,179.000,44.7500,200.000,1
23.361,3,10,13,20,336.000,1710.000,-1.000,0,-1953.125,0.175,-1952.950,-0.044547,-0.044726,0.000089,1711.000,427.7500,200.000,1
23.472,2,9,11,18,730.000,1316.000,-1.000,0,-1953.125,-10.659,-1963.784,-0.044222,-0.033307,-0.005457,1317.000,329.2500,200.000,1
23.502,1,8,11,18,1328.000,719.000,-0.500,1,-1953.125,0.615,-1952.510,-0.044306,-0.044936,0.000315,719.500,179.8750,199.000,1
23.532,0,7,10,17,1327.000,719.000,-1.000,0,-1953.125,18.111,-1935.014,-0.033379,-0.051925,0.009273,720.000,180.0000,200.000,1
23.562,0,7,10,17,1327.000,719.000,-1.000,0,-1953.125,14.391,-1938.734,-0.035396,-0.050132,0.007368,720.000,180.0000,200.000,1
23.592,0,7,10,17,1525.000,521.000,-1.000,0,-1953.125,8.409,-1944.716,-0.039120,-0.047731,0.004306,522.000,130.5000,200.000,1
23.683,5,12,15,22,1765.000,281.000,-1.000,0,-1953.125,1.043,-1952.082,-0.043223,-0.044291,0.000534,282.000,70.5000,200.000,1
23.712,0,7,10,17,701.000,1345.000,-1.000,0,-1953.125,1.622,-1951.503,-0.041895,-0.043556,0.000831,1346.000,336.5000,100.000,0
23.801,3,10,13,20,1705.000,341.000,-1.000,0,-1953.125,-3.985,-1957.110,-0.045499,-0.041418,-0.002040,342.000,85.5000,200.000,1
23.829,0,7,9,16,1051.000,995.000,-1.000,0,-1953.125,-6.280,-1959.405,-0.044084,-0.037653,-0.003215,996.000,249.0000,200.000,1
23.952,5,12,15,22,358.000,1688.000,-1.000,0,-1953.125,2.084,-1951.041,-0.044272,-0.046406,0.001067,1689.000,422.2500,200.000,1
23.982,2,9,12,19,1306.000,740.000,-1.000,0,-1953.125,15.768,-1937.357,-0.034579,-0.050725,0.008073,741.000,185.2500,200.000,1
24.067,0,7,9,16,886.000,1160.000,-1.000,0,-1953.125,2.988,-1950.137,-0.044169,-0.047229,0.001530,1161.000,290.2500,200.000,1
24.209,3,10,13,20,1320.000,726.000,-1.000,0,-1953.125,-5.933,-1959.058,-0.046394,-0.040318,-0.003038,727.000,181.7500,200.000,1
24.619,4,11,14,21,1733.000,313.000,-1.000,0,-1953.125,-3.212,-1956.337,-0.044907,-0.041619,-0.001644,314.000,78.5000,200.000,1
24.649,0,7,10,17,1613.000,433.000,-1.000,0,-1953.125,-5.161,-1958.286,-0.045622,-0.040337,-0.002643,434.000,108.5000,200.000,1
